"ccn","impute_discharge","impute_drg100","impute_drg101","impute_neuro1","impute_neuro2","total_discharges","drg_100","drg_101","total_beds_min","total_beds_max","cec","num_neuro_afl_1","num_neuro_afl_2","zip"
"141339",1,1,1,0,1,34,0,0,25,52,0,1,1,"62568"
"141340",1,1,1,1,1,181,0,0,58,73,0,1,1,"60548"
"141341",1,1,1,1,1,112,0,0,10,22,0,2,2,"62557"
"141342",1,1,1,1,1,1110,0,0,18,25,0,4,2,"62906"
"141343",1,1,1,1,1,453,0,0,20,25,0,1,3,"62454"
"141344",1,1,1,1,1,343,0,0,25,25,0,2,3,"62439"
"141345",1,1,1,1,1,410,0,0,25,30,0,2,1,"62881"
"141346",1,1,1,1,1,77,0,0,23,25,0,2,1,"62471"
"141347",1,1,1,0,0,586,0,0,25,30,0,3,2,"62626"
"141348",1,1,1,1,1,155,0,0,25,25.1,0,2,1,"62278"
"141349",1,1,1,1,1,539,0,0,29.7,36,0,1,2,"62286"
"141350",1,1,1,1,1,31,0,0,20.4,25,0,2,1,"62056"
"141351",1,1,1,1,1,267,0,0,20,27,0,1,1,"62839"
"142006",1,1,1,1,1,432,0,0,69,69,0,1,1,"60178"
"142008",1,1,1,1,1,6591,12,22,254,328,0,2,1,"60164"
"142009",1,1,1,1,1,2398,0,11,103,198,0,2,1,"60660"
"142010",1,1,1,1,1,3035,0,22,135.9,184,0,7,3,"60521"
"142011",1,1,1,1,1,713,0,0,139,139,0,7,9,"60016"
"142013",1,1,1,1,1,1838,0,0,50,50,0,6,3,"61605"
"143300",1,1,1,1,1,3838,18,28,364,364,1,23,8,"60611"
"143301",1,1,1,1,1,415,0,0,26.6,31,0,2,2,"60649"
"143302",1,1,1,1,1,173,0,0,13.5,19,0,1,1,"60707"
"150001",0,0,0,0,0,421,0,0,69,120,0,3,2,"46131"
"150002",0,0,0,0,0,3495,35,50,269.4,536,0,9,4,"46402"
"150004",0,0,0,1,1,1455,15,21,11,130,0,3,1,"46320"
"150005",0,0,0,0,0,1499,0,0,124,157,0,6,4,"46122"
"150006",0,0,0,1,1,1271,0,0,76,100,0,8,3,"46350"
"150007",0,0,0,0,0,1051,0,0,0,175.6,0,5,6,"46902"
"150008",0,0,0,0,0,1094,0,0,102.7,197,0,1,5,"46312"
"150009",0,0,0,0,0,2806,0,0,124,237,0,2,1,"47130"
"150010",0,0,0,0,0,946,0,0,91.4,147.3,0,6,4,"46904"
"150011",0,0,0,0,0,1165,0,0,79.7,119,0,1,6,"46952"
"150012",0,0,0,0,0,3539,14,18,235.9,318.9,0,9,5,"46545"
"150015",0,0,0,0,0,1943,0,0,152,183,0,3,2,"46360"
"150017",0,0,0,0,1,4424,19,33,341.6,396,0,11,8,"46804"
"150018",0,0,0,0,0,2488,0,11,168.6,253,0,13,4,"46514"
"150021",0,0,0,0,0,6912,22,47,566.9,950,0,28,13,"46845"
"150022",0,0,0,0,1,254,0,0,22.3,30.1,0,2,1,"47933"
"150023",0,0,0,0,0,4923,26,22,343,343,0,9,2,"47804"
"150024",0,0,0,0,0,1773,12,14,508,544,0,27,13,"46202"
"150026",0,0,0,0,0,960,0,0,95,119,0,2,2,"46526"
"150030",0,0,0,1,1,593,0,0,72,118,0,1,1,"47362"
"150034",0,0,0,0,0,3319,0,18,123.3,288,0,4,9,"46342"
"150035",0,0,0,0,0,3376,0,17,176.9,282.3,0,6,2,"46383"
"150037",0,0,0,0,0,592,0,0,57.9,86,0,2,1,"46140"
"150042",0,0,0,0,0,2221,0,16,113.6,144,0,4,1,"47591"
"150044",0,0,0,0,0,5164,15,19,246,246,0,7,6,"47150"
"150045",0,0,0,1,1,207,0,0,37,65.9,0,2,3,"46706"
"150046",0,0,0,0,1,1530,0,0,228,281,0,1,4,"47802"
"150047",0,0,0,0,1,302,0,0,60,69,0,1,1,"46802"
"150048",0,0,0,0,1,4671,16,0,165,323,0,11,2,"47374"
"150051",0,0,0,0,0,3463,0,20,133.7,386,0,18,2,"47408"
"150056",0,0,0,0,0,10305,39,61,735.3,2329,1,52,16,"46202"
"150057",0,0,0,0,0,861,0,0,83.1,113.7,0,1,6,"46158"
"150058",0,0,0,0,0,3719,13,26,330.9,528,0,16,8,"46601"
"150059",0,0,0,0,0,940,0,0,139,172,0,2,7,"46060"
"150061",0,0,0,0,1,322,0,0,69,85,0,1,1,"47501"
"150064",0,0,0,1,1,60,0,0,28.9,33,0,1,1,"47331"
"150065",0,0,0,0,0,400,0,0,80,217,0,1,1,"47274"
"150069",0,0,0,0,1,1059,0,0,113,113.3,0,1,2,"47250"
"150072",0,0,0,1,1,239,0,0,50,83,0,2,2,"46947"
"150074",0,0,0,0,0,3713,16,36,0,429,0,25,5,"46219"
"150075",0,0,0,1,1,112,0,0,45,50,0,2,1,"46714"
"150076",0,0,0,0,0,325,0,0,55,92.3,0,2,1,"46563"
"150082",0,0,0,0,0,12713,42,55,479.9,711,0,20,4,"47747"
"150084",0,0,0,0,0,8051,28,42,618.7,858.6,0,27,6,"46260"
"150086",0,0,0,0,0,885,0,0,72,72,0,1,1,"47025"
"150088",0,0,0,0,0,1047,0,0,140.3,188,0,5,3,"46016"
"150089",0,0,0,0,0,5405,15,50,237.4,499.7,0,12,6,"47303"
"150090",0,0,0,0,0,1286,0,12,101,123.9,0,4,2,"46311"
"150091",0,0,0,0,1,213,0,0,30,50,0,1,1,"46750"
"150097",0,0,0,0,0,674,0,0,80,80,0,1,1,"46176"
"150100",0,0,0,0,0,3883,13,0,377,505,0,7,2,"47750"
"150101",0,0,0,0,0,148,0,0,25,46.4,0,1,3,"46725"
"150102",0,0,0,0,1,58,0,0,12.9,26,0,1,1,"46534"
"150104",0,0,0,0,1,450,0,0,51,58,0,7,1,"46052"
"150109",0,0,0,0,0,3450,0,11,154.7,235,0,6,3,"47905"
"150112",0,0,0,0,1,2678,0,12,242,242,0,5,3,"47201"
"150113",0,0,0,0,1,1718,11,0,0,191.9,0,5,4,"46011"
"150115",0,0,0,0,0,1654,0,0,213,217,0,4,2,"47546"
"150125",0,0,0,0,0,6540,12,31,413,445,0,19,3,"46321"
"150126",0,0,0,0,0,2392,0,11,215.1,299.9,0,4,4,"46307"
"150128",0,0,0,0,0,2359,0,18,0,287,0,2,6,"46227"
"150133",0,0,0,0,0,511,0,0,52.3,74.9,0,2,1,"46580"
"150146",0,0,0,1,1,271,0,0,26,62,0,1,1,"46755"
"150149",1,1,1,1,1,268,0,0,135,135,0,2,2,"47630"
"150150",0,0,0,1,1,168,0,0,164,170,0,8,5,"46825"
"150153",0,0,0,1,1,2055,0,0,88.9,115.4,0,2,2,"46290"
"150157",0,0,0,0,1,739,0,0,105.6,154,0,2,2,"46032"
"150158",0,0,0,0,0,1614,0,0,125.1,250,0,7,6,"46123"
"150160",0,0,0,1,1,1153,0,0,47,62,0,3,5,"46278"
"150161",0,0,0,0,0,1003,0,0,74.3,195,0,2,7,"46032"
"150162",0,0,0,0,0,6753,22,30,418.6,578,0,14,7,"46237"
"150165",0,0,0,0,1,686,0,0,63,78,0,3,4,"46321"
"150166",0,0,0,1,1,170,0,0,18,18,0,2,1,"46307"
"150167",0,0,0,1,1,797,0,0,33,40,0,1,5,"46845"
"150168",0,0,0,1,1,626,0,0,39,43,0,2,1,"46804"
"150169",0,0,0,0,0,3636,18,27,0,458,0,8,5,"46256"
"150172",0,0,0,1,1,142,0,0,19,19,0,2,2,"47150"
"150173",0,0,0,0,0,2984,14,15,142.7,207,0,6,3,"47905"
"150176",0,0,0,1,1,81,0,0,30,29,0,2,1,"47129"
"150177",0,0,0,0,1,69,0,0,4.4,26.3,0,1,2,"46545"
"150179",0,0,0,0,0,219,0,0,0,86,0,2,1,"46256"
"150181",0,0,0,1,1,67,0,0,22.4,60,0,1,1,"46037"
"150183",0,0,0,1,1,262,0,0,31.3,44,0,2,1,"47403"
"150191",1,1,1,1,1,223,0,0,8,19.6,0,2,1,"46350"
"151300",1,1,1,0,1,247,0,0,19,56.3,0,1,1,"46506"
"151301",1,1,1,1,1,73,0,0,13,31,0,2,1,"47394"
"151302",1,1,1,1,1,180,0,0,5.4,36,0,2,1,"47348"
"151303",1,1,1,1,1,26,0,0,8,25,0,2,2,"47265"
"151304",1,1,1,0,1,40,0,0,25,25,0,1,2,"46173"
"151305",1,1,1,0,1,270,0,0,21,21,0,1,1,"46996"
"151306",1,1,1,1,1,12,0,0,4.1,48,0,2,1,"47454"
"151307",1,1,1,0,1,12,0,0,16,19.4,0,1,2,"47993"
"151308",1,1,1,1,1,407,0,0,17.7,25,0,1,1,"46036"
"151309",1,1,1,1,1,12,0,0,8,25,0,2,2,"47834"
"151310",1,1,1,0,0,309,0,0,16,29.3,0,1,1,"46992"
"151311",1,1,1,1,1,186,0,0,5,54,0,2,1,"46072"
"151312",1,1,1,1,1,273,0,0,6.6,86,0,1,1,"47960"
"151313",1,1,1,0,0,235,0,0,25,70,0,1,1,"46975"
"151314",1,1,1,0,0,105,0,0,7.7,29,0,1,1,"47167"
"151315",1,1,1,1,1,97,0,0,36.4,46,0,2,1,"46703"
"151316",1,1,1,1,1,223,0,0,4.7,38,0,1,1,"46041"
"151317",1,1,1,1,1,14,0,0,21.3,40,0,1,2,"47441"
"151318",1,1,1,1,1,100,0,0,35,40,0,2,1,"46970"
"151319",1,1,1,1,1,97,0,0,34,56,0,1,1,"47670"
"151320",1,1,1,1,1,42,0,0,5.3,81,0,2,1,"47371"
"151322",1,1,1,1,1,1445,0,0,48,48,0,1,1,"47586"
"151323",1,1,1,0,1,200,0,0,21,41.6,0,1,1,"46761"
"151324",1,1,1,0,1,47,0,0,10.4,31,0,1,1,"47978"
"151325",1,1,1,1,1,175,0,0,33.6,40,0,2,1,"47601"
"151326",1,1,1,1,1,97,0,0,45,45,0,1,1,"47842"
"151327",1,1,1,0,1,348,0,0,26,40,0,2,3,"47882"
"151328",1,1,1,1,1,75,0,0,28.6,46,0,1,1,"47421"
"151329",1,1,1,1,1,316,0,0,25,40,0,1,1,"47006"
"151330",1,1,1,0,1,208,0,0,28.4,37,0,1,1,"46733"
"151331",1,1,1,1,1,523,0,0,52,119.1,0,2,3,"47112"
"151332",1,1,1,1,1,29,0,0,30,32,0,2,1,"47240"
"151333",1,1,1,1,1,80,0,0,9.6,25,0,2,1,"46135"
"151334",1,1,1,1,1,1292,0,0,36,36,0,1,3,"47170"
"151335",1,1,1,1,1,147,0,0,16.9,29.7,0,1,1,"47421"
"152007",1,1,1,1,1,871,0,0,59,59,0,1,1,"46222"
"152012",1,1,1,1,1,13,0,0,0,70,0,2,1,"46320"
"152013",1,1,1,1,1,97,0,0,45,45,0,1,1,"46250"
"152014",1,1,1,1,1,150,0,0,41,60,0,1,1,"47713"
"152020",1,1,1,1,1,336,0,0,37.7,84.6,0,1,2,"46260"
"152024",1,1,1,1,1,505,0,0,99,99,0,6,3,"46312"
"152025",1,1,1,1,1,414,0,0,17.5,32,0,1,1,"47303"
"152028",1,1,1,1,1,171,0,0,38,40,0,2,1,"46307"
"160001",0,0,0,0,0,316,0,0,36,48,0,1,1,"50158"
"160005",0,0,0,0,1,348,0,0,42,48.1,0,2,1,"51401"
"160008",0,0,0,1,1,112,0,0,12.6,24,0,2,2,"52632"
"160013",0,0,0,1,1,178,0,0,22.1,56.1,0,2,1,"52761"
"160016",0,0,0,0,0,1110,0,0,58.3,83.1,0,3,3,"50501"
"160024",0,0,0,1,1,1320,0,0,11.6,43.3,0,2,1,"50316"
"160028",0,0,0,0,0,909,0,0,93.7,144,0,4,3,"51503"
"160029",0,0,0,0,1,2033,0,0,149.4,202,0,1,12,"52245"
"160030",0,0,0,0,1,2406,0,14,150,265,0,6,2,"50010"
"160032",0,0,0,1,1,147,0,0,26.3,43,0,2,1,"50208"
"160033",0,0,0,0,0,4759,12,25,356.1,371,0,8,6,"52803"
"160040",0,0,0,1,1,145,0,0,58.1,77,0,1,1,"50613"
"160045",0,0,0,0,1,3434,0,15,380.7,432,0,12,3,"52402"
"160047",0,0,0,0,0,1641,0,0,81,111.4,0,3,1,"51503"
"160057",0,0,0,0,0,2229,0,0,125,530.7,0,5,2,"52655"
"160058",0,0,0,0,0,8912,30,89,838.7,884,1,86,1,"52242"
"160064",0,0,0,0,1,4238,14,19,240.7,314,0,8,7,"50401"
"160067",0,0,0,0,0,1035,0,0,265.9,702.3,0,11,1,"50702"
"160069",0,0,0,0,1,3074,0,0,226.6,261,0,6,6,"52001"
"160079",0,0,0,0,0,2550,0,16,195,275,0,6,5,"52403"
"160080",0,0,0,0,0,829,0,0,118.7,119,0,2,1,"52732"
"160082",1,0,0,0,0,8016,23,29,562,829,0,16,2,"50309"
"160083",0,0,0,0,0,8134,0,26,420.3,859,0,20,4,"50314"
"160089",0,0,0,0,0,466,0,0,86.3,96.3,0,1,1,"52501"
"160101",0,0,0,0,0,211,0,0,116,136.1,0,12,1,"50314"
"160104",0,0,0,1,1,795,0,0,124,140,0,2,6,"52722"
"160110",0,0,0,0,1,2199,0,0,197.4,256,0,10,4,"50703"
"160112",0,0,0,0,1,688,0,0,58,111.4,0,1,3,"51301"
"160117",0,0,0,0,0,1108,0,0,113,143,0,2,1,"52001"
"160122",0,0,0,1,1,164,0,0,33.3,43.9,0,1,1,"52627"
"160124",0,0,0,1,1,275,0,0,42,49,0,2,1,"51360"
"160146",0,0,0,0,0,1760,0,0,234.4,257,0,6,1,"51104"
"160147",0,0,0,1,1,178,0,0,42.6,46,0,1,1,"50112"
"160153",0,0,0,1,1,2403,12,15,246,270,0,10,10,"51101"
"161300",1,1,1,1,1,23,0,0,8.6,13.4,0,1,1,"51245"
"161301",1,1,1,1,1,603,0,0,17.1,18.8,0,1,2,"50421"
"161302",1,1,1,1,1,184,0,0,17.3,25.4,0,2,1,"50525"
"161303",1,1,1,1,1,71,0,0,12,18,0,1,1,"50638"
"161304",1,1,1,1,1,12,0,0,8,22,0,2,1,"50841"
"161305",1,1,1,1,1,121,0,0,12,16,0,2,2,"50574"
"161306",1,1,1,1,1,453,0,0,19,29,0,1,1,"52205"
"161307",1,1,1,1,1,38,0,0,17.1,37,0,1,2,"50423"
"161308",1,1,1,1,1,61,0,0,5.7,25,0,2,1,"50441"
"161309",1,1,1,1,1,200,0,0,10,14.3,0,1,1,"51555"
"161310",1,1,1,1,1,202,0,0,4,9.9,0,1,1,"50849"
"161311",1,1,1,1,1,23,0,0,6.6,20,0,1,1,"51023"
"161312",1,1,1,1,1,193,0,0,24.9,29,0,2,1,"52052"
"161313",1,1,1,1,1,151,0,0,9.9,11,0,2,1,"52742"
"161314",1,1,1,1,1,18,0,0,6.9,12,0,1,1,"50115"
"161315",1,1,1,1,1,81,0,0,12,18,0,1,1,"52591"
"161316",1,1,1,1,1,126,0,0,21.4,28.6,0,1,1,"52175"
"161317",1,1,1,1,1,71,0,0,12,19,0,2,2,"52301"
"161318",1,1,1,1,1,142,0,0,23,27,0,1,1,"52172"
"161319",1,1,1,1,1,65,0,0,10,25,0,1,1,"52043"
"161320",1,1,1,1,1,24,0,0,13.1,16.3,0,1,1,"50674"
"161321",1,1,1,1,1,246,0,0,14,14,0,1,1,"51246"
"161322",1,1,1,1,1,13,0,0,14.6,25,0,2,1,"50220"
"161323",1,1,1,1,1,46,0,0,23,27,0,2,1,"50461"
"161324",1,1,1,1,1,1456,0,0,25,25,0,4,5,"51640"
"161325",1,1,1,1,1,823,0,0,21,31,0,2,3,"50129"
"161326",1,1,1,1,1,105,0,0,10.6,17,0,2,1,"50273"
"161327",1,1,1,1,1,237,0,0,8.7,11.1,0,2,1,"52537"
"161328",1,1,1,1,1,309,0,0,0,25,0,2,4,"52136"
"161329",1,1,1,1,1,223,0,0,14.6,19,0,1,1,"52060"
"161330",1,1,1,1,1,80,0,0,12,17,0,1,1,"50025"
"161331",1,1,1,1,1,112,0,0,14.9,20,0,1,1,"50659"
"161332",1,1,1,1,1,500,0,0,8.6,18.7,0,2,1,"51455"
"161333",1,1,1,1,1,344,0,0,14.1,39.9,0,2,1,"50201"
"161334",1,1,1,1,1,238,0,0,23.9,33,0,1,1,"50548"
"161335",1,1,1,1,1,162,0,0,25.4,30,0,1,1,"50644"
"161336",1,1,1,1,1,414,0,0,15.9,17,0,2,2,"51247"
"161337",1,1,1,1,1,114,0,0,10,27,0,2,1,"52565"
"161338",1,1,1,1,1,138,0,0,17.1,20,0,2,1,"50662"
"161339",1,1,1,1,1,147,0,0,25,25,0,1,1,"50677"
"161340",1,1,1,0,1,22,0,0,11,14,0,2,2,"50144"
"161341",1,1,1,1,1,13,0,0,16.3,21,0,1,1,"50049"
"161342",1,1,1,1,1,133,0,0,14.3,20,0,2,2,"52531"
"161343",1,1,1,0,0,268,0,0,32.3,42,0,1,1,"52057"
"161344",1,1,1,1,1,131,0,0,15.5,23.4,0,1,1,"52353"
"161345",1,1,1,1,1,110,0,0,8.6,13.7,0,2,1,"51249"
"161346",1,1,1,1,1,77,0,0,19,25,0,2,1,"51250"
"161347",1,1,1,1,1,77,0,0,28.4,71,0,2,1,"50616"
"161348",1,1,1,1,1,142,0,0,23.3,25,0,2,1,"50213"
"161349",1,1,1,1,1,150,0,0,25.4,29,0,2,1,"52349"
"161350",1,1,1,1,1,14,0,0,16.7,19,0,1,1,"51449"
"161351",1,1,1,1,1,823,0,0,25,33,0,2,1,"51334"
"161352",1,1,1,1,1,173,0,0,25,25,0,1,1,"51632"
"161353",1,1,1,1,1,343,0,0,24.7,28,0,1,1,"50511"
"161354",1,1,1,1,1,129,0,0,13.7,18,0,1,2,"51445"
"161355",1,1,1,1,1,90,0,0,16,33.6,0,1,2,"50138"
"161356",1,1,1,1,1,155,0,0,22.4,33.6,0,1,1,"52641"
"161357",1,1,1,1,1,198,0,0,25,35,0,1,1,"50536"
"161358",1,1,1,1,1,415,0,0,25,75,0,2,1,"50060"
"161359",1,1,1,0,1,509,0,0,8.6,15,0,1,1,"51040"
"161360",1,1,1,1,1,18,0,0,28.9,34,0,1,2,"51041"
"161361",1,1,1,1,1,240,0,0,25,25.1,0,2,1,"50595"
"161362",1,1,1,1,1,77,0,0,17.9,28.9,0,1,1,"51012"
"161363",1,1,1,1,1,382,0,0,27,38,0,2,2,"51566"
"161364",1,1,1,0,0,36,0,0,25,33,0,1,1,"52556"
"161365",1,1,1,0,1,236,0,0,42.1,52,0,1,1,"50801"
"161366",1,1,1,0,1,478,0,0,20.3,26,0,1,1,"51601"
"161367",1,1,1,1,1,13,0,0,25,27.1,0,2,1,"50219"
"161368",1,1,1,0,1,240,0,0,15.7,25,0,1,1,"51031"
"161369",1,1,1,1,1,96,0,0,28,31,0,2,2,"51442"
"161370",1,1,1,1,1,13,0,0,15,25,0,1,1,"50583"
"161371",1,1,1,1,1,110,0,0,21.5,35,0,1,2,"52101"
"161372",1,1,1,1,1,1913,0,0,26,76,0,1,1,"50036"
"161373",1,1,1,1,1,114,0,0,13.9,28.9,0,2,1,"50854"
"161374",1,1,1,0,0,64,0,0,27.1,30,0,1,1,"51537"
"161375",1,1,1,1,1,47,0,0,17,20.1,0,1,1,"50588"
"161376",1,1,1,0,0,335,0,0,27.6,31,0,2,3,"50022"
"161377",1,1,1,0,0,23,0,0,6,25,0,1,1,"52544"
"161378",1,1,1,1,1,426,0,0,6.7,23,0,2,1,"52040"
"161379",1,1,1,0,1,593,0,0,23.3,32,0,1,1,"52577"
"161380",1,1,1,1,1,227,0,0,19.6,26,0,2,1,"50126"
"161381",1,1,1,1,1,103,0,0,28.6,45,0,1,1,"51201"
"162001",1,1,1,1,1,278,0,0,22.6,50,0,2,2,"52806"
"162003",1,1,1,1,1,426,0,0,24.3,30,0,2,1,"50314"
"170006",0,0,0,1,1,728,0,0,80.3,89,0,2,1,"66762"
"170009",0,0,0,0,0,415,0,0,22.7,45.1,0,2,1,"66048"
"170012",0,0,0,0,0,2539,0,18,376,376,0,8,1,"67401"
"170013",0,0,0,1,1,1934,0,0,206,213.7,0,1,3,"67601"
"170014",0,0,0,0,1,361,0,0,56,56,0,1,1,"66067"
"170016",0,0,0,0,0,2106,0,0,245.9,247,0,2,5,"66606"
"170017",0,0,0,1,1,273,0,0,7.7,48,0,2,3,"67042"
"170020",0,0,0,0,0,1913,0,0,0,190,0,2,1,"67502"
"170023",0,0,0,0,0,708,0,0,112,309.1,0,1,1,"67846"
"170027",0,0,0,0,1,410,0,0,18.9,35,0,1,1,"67124"
"170040",0,0,0,0,0,10717,35,90,977,1066,1,71,5,"66160"
"170049",0,0,0,0,0,2798,0,0,292.3,303,0,5,3,"66061"
"170068",0,0,0,1,1,431,0,0,40,53.4,0,2,8,"67901"
"170074",0,0,0,1,1,105,0,0,30.3,47,0,1,1,"66441"
"170075",0,0,0,1,1,33,0,0,12,18,0,1,2,"67107"
"170086",1,0,0,0,0,8316,34,47,395.6,472,0,14,3,"66604"
"170103",0,0,0,0,0,621,0,0,97.8,103,0,2,1,"67114"
"170104",0,0,0,0,0,3988,0,0,335,445,0,10,1,"66204"
"170105",0,0,0,1,1,187,0,0,49,49,0,2,1,"67460"
"170109",0,0,0,1,1,90,0,0,38.3,39,0,2,1,"66071"
"170110",0,0,0,1,1,15,0,0,31,41.1,0,1,1,"67880"
"170120",0,0,0,1,1,572,0,0,56,86,0,1,1,"67357"
"170122",0,0,0,0,0,9782,29,93,1016,1647,1,18,4,"67214"
"170123",1,0,0,0,0,4720,38,40,674,844,0,7,6,"67214"
"170133",0,0,0,1,1,186,0,0,9,9,0,2,1,"66048"
"170137",0,0,0,0,0,1870,0,16,193,252,0,7,6,"66044"
"170142",0,0,0,0,0,1078,0,0,84,98,0,3,4,"66502"
"170145",0,0,0,1,1,308,0,0,45,52,0,1,1,"67337"
"170146",0,0,0,0,0,1906,12,0,112.1,166,0,2,2,"66112"
"170150",0,0,0,1,1,123,0,0,8.3,44,0,1,1,"67005"
"170166",1,1,1,1,1,13,0,0,6.7,22,0,2,1,"67950"
"170175",0,0,0,1,1,243,0,0,24,36,0,1,1,"67801"
"170176",0,0,0,0,0,2038,12,24,379,423,0,4,6,"66215"
"170182",0,0,0,0,0,2483,0,0,175,209,0,6,1,"66209"
"170183",0,0,0,1,1,860,0,0,30,30.4,0,2,3,"67226"
"170185",0,0,0,0,0,1838,0,0,158.3,237,0,2,12,"66213"
"170186",0,0,0,1,1,1029,0,0,54,54,0,1,1,"67226"
"170187",0,0,0,1,1,453,0,0,16,16,0,2,2,"67401"
"170188",0,0,0,1,1,448,0,0,0,17,0,2,3,"66211"
"170190",0,0,0,1,1,332,0,0,7.4,13,0,2,1,"66502"
"170191",0,0,0,0,0,369,0,0,25.9,33,0,2,2,"67530"
"170194",0,0,0,0,1,13,0,0,7.7,9,0,2,1,"66211"
"170196",0,0,0,0,0,948,0,0,34,35,0,5,1,"67226"
"170197",0,0,0,1,1,945,0,0,56,79,0,1,2,"67002"
"170198",0,0,0,1,1,144,0,0,8.6,10,0,2,1,"67502"
"170199",0,0,0,1,1,18,0,0,7.2,9,0,1,1,"66219"
"170200",0,0,0,1,1,402,0,0,58,58,0,1,2,"67235"
"170202",1,1,1,1,1,1098,0,0,78,99,0,1,2,"67220"
"170203",0,0,0,1,1,750,0,0,4,57,0,1,3,"66739"
"170204",1,1,1,1,1,220,0,0,16,31,0,2,1,"67037"
"171300",1,1,1,1,1,40,0,0,25,25,0,2,1,"67572"
"171301",1,1,1,1,1,40,0,0,25,25,0,2,1,"67526"
"171303",1,1,1,1,1,254,0,0,25,25,0,2,1,"67839"
"171304",1,1,1,1,1,343,0,0,25,25,0,2,1,"67831"
"171306",1,1,1,1,1,155,0,0,10.7,12,0,1,1,"67861"
"171307",1,1,1,1,1,72,0,0,10,14,0,2,1,"67730"
"171308",1,1,1,1,1,404,0,0,17,33,0,6,1,"66725"
"171309",1,1,1,1,1,1008,11,0,25,525,0,1,4,"66956"
"171310",1,1,1,1,1,309,0,0,15,16,0,2,1,"67756"
"171311",1,1,1,1,1,278,0,0,19,29,0,2,1,"67663"
"171312",1,1,1,1,1,177,0,0,12,12,0,1,2,"67029"
"171313",1,1,1,1,1,202,0,0,0,25,0,2,1,"67860"
"171314",1,1,1,0,1,131,0,0,5.7,8,0,1,1,"66097"
"171315",1,1,1,0,1,117,0,0,22,25,0,1,1,"66538"
"171316",1,1,1,0,1,431,0,0,13.3,17,0,2,4,"66032"
"171317",1,1,1,1,1,202,0,0,5.3,12,0,2,1,"67547"
"171318",1,1,1,1,1,1081,0,0,20,22,0,3,1,"67361"
"171319",1,1,1,1,1,198,0,0,14,20,0,1,1,"66436"
"171321",1,1,1,1,1,18,0,0,0,20,0,2,2,"67864"
"171322",1,1,1,1,1,51,0,0,22,25,0,2,2,"67878"
"171323",1,1,1,1,1,325,0,0,14,25,0,1,1,"67578"
"171324",1,1,1,1,1,150,0,0,15,15,0,2,1,"67870"
"171325",1,1,1,1,1,26,0,0,15,15,0,1,1,"67642"
"171326",1,1,1,1,1,111,0,0,20.4,22,0,2,1,"67748"
"171327",1,1,1,1,1,112,0,0,18,18.7,0,2,1,"67439"
"171328",1,1,1,1,1,562,0,0,21,33,0,2,1,"67467"
"171329",1,1,1,1,1,186,0,0,10,14,0,2,1,"67022"
"171330",1,1,1,1,1,325,0,0,28,39,0,1,1,"67554"
"171331",1,1,1,1,1,90,0,0,8.3,10,0,2,1,"67070"
"171332",1,1,1,1,1,161,0,0,15,19,0,2,1,"67054"
"171333",1,1,1,1,1,538,0,0,23,39,0,1,2,"67544"
"171334",1,1,1,1,1,268,0,0,27,27,0,1,1,"67104"
"171335",1,1,1,1,1,136,0,0,5,25,0,1,1,"67951"
"171336",1,1,1,1,1,288,0,0,25,26,0,1,1,"67560"
"171337",1,1,1,1,1,270,0,0,21,21,0,2,1,"66547"
"171338",1,1,1,1,1,147,0,0,15,20,0,2,1,"66534"
"171339",1,1,1,1,1,16,0,0,20,30,0,2,1,"67045"
"171340",1,1,1,1,1,62,0,0,25,29,0,2,1,"67449"
"171341",1,1,1,1,1,14,0,0,21.4,25,0,2,1,"66434"
"171342",1,1,1,1,1,46,0,0,17.9,25,0,2,1,"67548"
"171343",1,1,1,1,1,203,0,0,13,14,0,2,1,"67855"
"171344",1,1,1,0,1,112,0,0,15,15,0,1,1,"66757"
"171345",1,1,1,1,1,178,0,0,10.3,18,0,2,1,"67550"
"171346",1,1,1,1,1,68,0,0,16,16,0,2,1,"67003"
"171347",1,1,1,1,1,13,0,0,13,13,0,2,1,"67740"
"171348",1,1,1,1,1,13,0,0,21.4,222.1,0,1,2,"67654"
"171349",1,1,1,1,1,147,0,0,5,25,0,1,1,"66901"
"171350",1,1,1,1,1,13,0,0,25,25,0,2,2,"67665"
"171351",1,1,1,1,1,332,0,0,10.5,25,0,1,1,"66968"
"171352",1,1,1,1,1,40,0,0,10.3,12,0,2,1,"67749"
"171353",1,1,1,0,1,230,0,0,15,25,0,1,1,"67661"
"171354",1,1,1,1,1,219,0,0,5.5,32,0,2,1,"66521"
"171355",1,1,1,1,1,61,0,0,17.8,29,0,2,1,"67672"
"171356",1,1,1,1,1,126,0,0,10,20,0,2,1,"66861"
"171357",1,1,1,1,1,136,0,0,8,15,0,2,1,"67063"
"171358",1,1,1,1,1,136,0,0,5.9,24,0,1,1,"67456"
"171359",1,1,1,1,1,84,0,0,18,22,0,1,2,"67879"
"171360",1,1,1,1,1,80,0,0,13.7,16,0,2,2,"67455"
"171361",1,1,1,1,1,41,0,0,15,25,0,1,1,"66935"
"171362",1,1,1,1,1,144,0,0,27.5,39,0,2,1,"67701"
"171363",1,1,1,1,1,142,0,0,23.3,25,0,2,1,"66508"
"171364",1,1,1,1,1,387,0,0,16,16,0,1,1,"67473"
"171365",1,1,1,1,1,12,0,0,25,25,0,1,1,"66945"
"171367",1,1,1,1,1,101,0,0,21,21,0,2,1,"67752"
